ACCL_0,ACCL_1,ACCL_2,date,GYRO_0,GYRO_1,GYRO_2
10.112709832134293,-1.0815347721822541,1.1031175059952039,2020-06-24 19:57:33.250000+00:00,0.09052183173588925,-0.0308839190628328,-0.05324813631522897
9.752997601918466,-0.5059952038369304,1.369304556354916,2020-06-24 19:57:33.304000+00:00,0.013844515441959531,-0.010649627263045794,-0.0777422790202343
9.784172661870503,-0.6738609112709832,1.6354916067146283,2020-06-24 19:57:33.359000+00:00,-0.06922257720979766,-0.01597444089456869,-0.14164004259850904
9.817745803357314,-0.4364508393285372,1.7458033573141487,2020-06-24 19:57:33.414000+00:00,-0.09478168264110756,-0.029818956336528223,-0.14270500532481364
9.400479616306955,1.0863309352517985,1.5827338129496402,2020-06-24 19:57:33.468000+00:00,-0.10010649627263046,-0.03301384451544196,-0.1554845580404686
9.657074340527577,0.5755395683453237,1.9904076738609113,2020-06-24 19:57:33.523000+00:00,-0.07880724174653887,-0.022364217252396165,-0.15122470713525027
9.400479616306955,1.0071942446043165,2.1199040767386093,2020-06-24 19:57:33.578000+00:00,-0.012779552715654952,-0.01703940362087327,-0.09584664536741214
9.489208633093526,0.460431654676259,2.0047961630695443,2020-06-24 19:57:33.633000+00:00,0.058572949946751864,-0.005324813631522897,-0.07028753993610223
9.678657074340528,0.37889688249400477,1.484412470023981,2020-06-24 19:57:33.687000+00:00,0.08839190628328009,-0.003194888178913738,-0.04472843450479233
9.690647482014388,0.2733812949640288,1.6211031175059951,2020-06-24 19:57:33.742000+00:00,0.07135250266240682,-0.007454739084132056,-0.05218317358892439
9.796163069544365,0.20863309352517986,1.5587529976019185,2020-06-24 19:57:33.797000+00:00,0.0362087326943557,-0.004259850905218318,-0.059637912673056445
9.743405275779377,0.28776978417266186,1.4148681055155876,2020-06-24 19:57:33.851000+00:00,-0.0010649627263045794,-0.014909478168264111,-0.08306709265175719
9.743405275779377,0.1630695443645084,1.4484412470023982,2020-06-24 19:57:33.906000+00:00,-0.021299254526091587,-0.013844515441959531,-0.07987220447284345
9.731414868105515,0.5275779376498801,1.2853717026378897,2020-06-24 19:57:33.961000+00:00,-0.03727369542066028,-0.022364217252396165,-0.09584664536741214
9.748201438848922,0.2589928057553957,1.381294964028777,2020-06-24 19:57:34.016000+00:00,-0.055378061767838126,-0.01810436634717785,-0.09052183173588925
9.709832134292565,0.6546762589928058,1.3908872901678657,2020-06-24 19:57:34.070000+00:00,-0.055378061767838126,-0.01810436634717785,-0.09478168264110756
9.719424460431656,0.4628297362110312,1.34052757793765,2020-06-24 19:57:34.125000+00:00,-0.054313099041533544,-0.01703940362087327,-0.08839190628328009
9.649880095923262,0.6834532374100719,1.225419664268585,2020-06-24 19:57:34.180000+00:00,-0.04792332268370607,-0.019169329073482427,-0.08093716719914804
9.697841726618705,0.5707434052757794,1.2709832134292567,2020-06-24 19:57:34.234000+00:00,-0.039403620873269436,-0.014909478168264111,-0.06922257720979766
9.673860911270983,0.7290167865707434,1.235011990407674,2020-06-24 19:57:34.289000+00:00,-0.02875399361022364,-0.012779552715654952,-0.06070287539936102
9.712230215827338,0.7458033573141487,1.2565947242206235,2020-06-24 19:57:34.344000+00:00,-0.01703940362087327,-0.010649627263045794,-0.05324813631522897
9.707434052757794,0.6618705035971223,1.1630695443645085,2020-06-24 19:57:34.399000+00:00,0.0,-0.006389776357827476,-0.0362087326943557
